# PPO-Bi detailed evaluation results (greedy inference)

[summary]
generated_at_utc: 2026-06-28T12:28:45+00:00
run_id: 9gj82ve1
checkpoint: runs/9gj82ve1/final_model.pt
global_step: 1001472
algorithm: PPO_BI
inference_mode: greedy
sampling_temperature: 1.0
reward: delta_seh
masking: r2_available
eval_r2_pool: train
r2_arch: lookup
starts_file: data/Bi/reactants_compact_test.pkl
num_start_molecules: 2000
start_offset: 0
total_starts: 2000
total_reactions: 5949
max_qed: 0.944
best_qed: 0.944
mean_delta_qed: -0.25506049999999997
avg_delta_qed: -0.25506049999999997
avg_num_reactions: 2.9745
max_episode_len: 4
positive_delta_fraction: 0.9955
negative_delta_fraction: 0.0025
zero_delta_fraction: 0.002
results_file: run_detailed_results/internal/ppo/4_steps/compact/4s_delta_seh_9gj82ve1_compact_results.txt
max_seh: 1.027742624282837
best_seh: 1.027742624282837
mean_delta_seh: 0.6329683447869793
avg_delta_seh: 0.6329683447869793

[trajectories]
path_id	start_smiles	final_smiles	initial_qed	final_qed	max_qed	delta_qed	num_reactions	stopped
1983	COC(=O)CC[C@@H]1CN[C@H](C(=O)O)C1	COC(=O)CC[C@@H]1CN[C@H](C(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6cccc(-c7ccc8c(c7)CCO8)c6)cc54)c3)cc2)C1	0.626	0.157	0.798	-0.469	4	1
1984	OCc1nc(F)ccc1Br	OCc1nc(F)ccc1-c1ccc2cc3[nH]c(-c4cccc(-c5ccc6c(c5)OCC6)c4)cc3cc2c1	0.705	0.257	0.705	-0.44799999999999995	3	1
1985	O=C(CCl)Nc1ccc(I)cc1	Cc1cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)ccc1C#Cc1ccc(NC(=O)CCl)cc1	0.659	0.163	0.659	-0.496	3	1
1986	O=C(CCl)Nc1ccccc1I	Cc1cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)ccc1C#Cc1ccccc1NC(=O)CCl	0.659	0.163	0.659	-0.496	3	1
1987	CC(N)C(=O)c1ccc(Br)cc1	CC(N)C(=O)c1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.786	0.313	0.786	-0.47300000000000003	2	1
1988	OC1CN(c2cncc(Cl)n2)C1	Cc1cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)ccc1C#CC1CN(c2cncc(Cl)n2)C1	0.684	0.22	0.725	-0.4640000000000001	4	1
1989	O=C1CCCC(CO)N1	Cc1cc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)ccc1C#CCC1CCCC(=O)N1	0.508	0.239	0.793	-0.269	4	1
1990	C=CC1(C(=O)O)CCOCC1	C=CC1(C(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)cc2)CCOCC1	0.608	0.233	0.795	-0.375	3	1
1991	O=C(O)c1c(F)ccc(O)c1O	O=C(Cc1ccc(-c2ccc3c(c2)CCO3)cc1)c1c(F)ccc(O)c1O	0.551	0.536	0.671	-0.015000000000000013	2	1
1992	CC1CCCCC1(NC(=O)OC(C)(C)C)C(=O)O	CC1CCCCC1(NC(=O)OC(C)(C)C)C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5cccc(-c6ccc7c(c6)CCO7)c5)cc43)c2)cc1	0.797	0.175	0.797	-0.6220000000000001	4	1
1993	C#CCC1(C(=O)O)CCC1	C#CCC1(C(=O)Cc2ccc(-c3ccc4c(c3)CCO4)cc2)CCC1	0.583	0.749	0.772	0.16600000000000004	2	1
1994	CC1(C(=O)O)CC1Br	CC1(C(=O)Cc2ccc(-c3ccc4c(c3)CCO4)cc2)CC1Br	0.615	0.736	0.771	0.121	2	1
1995	Clc1ccc(-c2n[nH]cc2Br)cc1	Clc1ccc(-c2n[nH]cc2-c2ccc3cc4[nH]c(-c5cccc(-c6cccc7c6CCO7)c5)cc4cc3c2)cc1	0.832	0.235	0.832	-0.597	3	1
1996	NCc1cc(Cl)c2c[nH]nc2c1	Clc1cc(CNCc2cc(-c3ccc4c(c3)CCO4)co2)cc2n[nH]cc12	0.703	0.527	0.758	-0.17599999999999993	2	1
1997	Nc1cccc(O)c1	Oc1ccc2cc(-c3cccc(-c4ccc5c(c4)CCO5)c3)[nH]c2c1	0.488	0.535	0.688	0.04700000000000004	2	1
1998	CC(C)(F)C(C)(F)C(=O)O	CC(C)(F)C(C)(F)C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	0.651	0.773	0.82	0.122	2	1
1999	CC1(OCC(=O)O)CCCC1	CC1(OCC(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)cc2)CCCC1	0.675	0.237	0.824	-0.43800000000000006	3	1

[steps]
path_id	step	reactant	template	template_index	product	qed	reward	second_reactant	action_type
0	0	N#CCCC(N)C#N	START		N#CCCC(N)C#N	0.548	0		START
0	1	N#CCCC(N)C#N	Reductive_amination-Ketone_R2	65	N#CCCC(C#N)NCc1cc(Br)co1	0.889	0.313885	O=Cc1cc(Br)co1	REACT
0	2	N#CCCC(C#N)NCc1cc(Br)co1	Suzuki_coupling	68	N#CCCC(C#N)NCc1cc(-c2ccc3c(c2)CCO3)co1	0.886	0.422642	OB(O)c1ccc2c(c1)CCO2	REACT
0	3	N#CCCC(C#N)NCc1cc(-c2ccc3c(c2)CCO3)co1	STOP	102	N#CCCC(C#N)NCc1cc(-c2ccc3c(c2)CCO3)co1	0.886	0		STOP
1	0	C[C@@H]1[C@@H](C(=O)O)[C@@H](O)C(=O)N1C	START		C[C@@H]1[C@@H](C(=O)O)[C@@H](O)C(=O)N1C	0.528	0		START
1	1	C[C@@H]1[C@@H](C(=O)O)[C@@H](O)C(=O)N1C	Ketone_formation_R2	85	C[C@@H]1[C@@H](C(=O)Cc2ccc(Br)cc2)[C@@H](O)C(=O)N1C	0.913	0.129376	Brc1ccc(CI)cc1	REACT
1	2	C[C@@H]1[C@@H](C(=O)Cc2ccc(Br)cc2)[C@@H](O)C(=O)N1C	Suzuki_coupling	68	C[C@@H]1[C@@H](C(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)[C@@H](O)C(=O)N1C	0.673	0.199117	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
1	3	C[C@@H]1[C@@H](C(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)[C@@H](O)C(=O)N1C	Bischler-Indole	7	C[C@@H]1[C@@H](C(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)cc2)[C@@H](O)C(=O)N1C	0.29	0.231716	O=C(CBr)c1ccc2c(c1)CCC2	REACT
1	4	C[C@@H]1[C@@H](C(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)cc2)[C@@H](O)C(=O)N1C	STOP	102	C[C@@H]1[C@@H](C(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)cc2)[C@@H](O)C(=O)N1C	0.29	0		STOP
2	0	CC[C@H](C)[C@H](N)C(=O)O	START		CC[C@H](C)[C@H](N)C(=O)O	0.584	0		START
2	1	CC[C@H](C)[C@H](N)C(=O)O	Ketone_formation_R2	85	CC[C@H](C)[C@H](N)C(=O)Cc1ccc(Br)cc1	0.903	0.188349	Brc1ccc(CI)cc1	REACT
2	2	CC[C@H](C)[C@H](N)C(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	CC[C@H](C)[C@H](N)C(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	0.642	0.236443	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
2	3	CC[C@H](C)[C@H](N)C(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	Bischler-Indole	7	CC[C@H](C)[C@H](N)C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.248	0.29367	O=C(CBr)c1ccc2c(c1)CCC2	REACT
2	4	CC[C@H](C)[C@H](N)C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	STOP	102	CC[C@H](C)[C@H](N)C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.248	0		STOP
3	0	OCCCC(F)(F)F	START		OCCCC(F)(F)F	0.594	0		START
3	1	OCCCC(F)(F)F	FGI_bromination	95	FC(F)(F)CCCBr	0.588	-0.000992836		REACT
3	2	FC(F)(F)CCCBr	Alkyne_alkylation_R2	91	Cc1cc(Br)ccc1C#CCCCC(F)(F)F	0.541	0.31478	C#Cc1ccc(Br)cc1C	REACT
3	3	Cc1cc(Br)ccc1C#CCCCC(F)(F)F	Suzuki_coupling	68	Cc1cc(-c2cccc3c2CCC3)ccc1C#CCCCC(F)(F)F	0.458	0.403149	CC1(C)OB(c2cccc3c2CCC3)OC1(C)C	REACT
3	4	Cc1cc(-c2cccc3c2CCC3)ccc1C#CCCCC(F)(F)F	STOP	102	Cc1cc(-c2cccc3c2CCC3)ccc1C#CCCCC(F)(F)F	0.458	0		STOP
4	0	NC1CC(CO)C1	START		NC1CC(CO)C1	0.477	0		START
4	1	NC1CC(CO)C1	FGI_bromination	95	NC1CC(CBr)C1	0.577	-0.0127266		REACT
4	2	NC1CC(CBr)C1	Alkyne_alkylation_R2	91	Cc1cc(Br)ccc1C#CCC1CC(N)C1	0.784	0.258159	C#Cc1ccc(Br)cc1C	REACT
4	3	Cc1cc(Br)ccc1C#CCC1CC(N)C1	Suzuki_coupling	68	Cc1cc(-c2ccc3c(c2)CCO3)ccc1C#CCC1CC(N)C1	0.847	0.519076	OB(O)c1ccc2c(c1)CCO2	REACT
4	4	Cc1cc(-c2ccc3c(c2)CCO3)ccc1C#CCC1CC(N)C1	STOP	102	Cc1cc(-c2ccc3c(c2)CCO3)ccc1C#CCC1CC(N)C1	0.847	0		STOP
5	0	CC(C)(C)O[C@@H]1C[C@H]1C(=O)O	START		CC(C)(C)O[C@@H]1C[C@H]1C(=O)O	0.658	0		START
5	1	CC(C)(C)O[C@@H]1C[C@H]1C(=O)O	Ketone_formation_R2	85	CC(C)(C)O[C@@H]1C[C@H]1C(=O)Cc1ccc(Br)cc1	0.846	0.122079	Brc1ccc(CI)cc1	REACT
5	2	CC(C)(C)O[C@@H]1C[C@H]1C(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	CC(C)(C)O[C@@H]1C[C@H]1C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	0.79	0.421831	OB(O)c1ccc2c(c1)CCO2	REACT
5	3	CC(C)(C)O[C@@H]1C[C@H]1C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	STOP	102	CC(C)(C)O[C@@H]1C[C@H]1C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	0.79	0		STOP
6	0	CC(F)(F)CC(N)C(=O)O	START		CC(F)(F)CC(N)C(=O)O	0.618	0		START
6	1	CC(F)(F)CC(N)C(=O)O	Ketone_formation_R2	85	CC(F)(F)CC(N)C(=O)Cc1ccc(Br)cc1	0.909	0.247025	Brc1ccc(CI)cc1	REACT
6	2	CC(F)(F)CC(N)C(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	CC(F)(F)CC(N)C(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	0.626	0.189038	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
6	3	CC(F)(F)CC(N)C(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	Bischler-Indole	7	CC(F)(F)CC(N)C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.237	0.272235	O=C(CBr)c1ccc2c(c1)CCC2	REACT
6	4	CC(F)(F)CC(N)C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	STOP	102	CC(F)(F)CC(N)C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.237	0		STOP
7	0	CC(C)(NS(C)(=O)=O)C(=O)O	START		CC(C)(NS(C)(=O)=O)C(=O)O	0.609	0		START
7	1	CC(C)(NS(C)(=O)=O)C(=O)O	Ketone_formation_R2	85	CC(C)(NS(C)(=O)=O)C(=O)Cc1ccc(Br)cc1	0.894	0.277253	Brc1ccc(CI)cc1	REACT
7	2	CC(C)(NS(C)(=O)=O)C(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	CC(C)(NS(C)(=O)=O)C(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	0.624	0.178363	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
7	3	CC(C)(NS(C)(=O)=O)C(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	Bischler-Indole	7	CC(C)(NS(C)(=O)=O)C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.247	0.24917	O=C(CBr)c1ccc2c(c1)CCC2	REACT
7	4	CC(C)(NS(C)(=O)=O)C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	STOP	102	CC(C)(NS(C)(=O)=O)C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.247	0		STOP
8	0	CC(C)C(C)C(N)C(=O)O	START		CC(C)C(C)C(N)C(=O)O	0.614	0		START
8	1	CC(C)C(C)C(N)C(=O)O	Ketone_formation_R2	85	CC(C)C(C)C(N)C(=O)Cc1ccc(Br)cc1	0.907	0.181057	Brc1ccc(CI)cc1	REACT
8	2	CC(C)C(C)C(N)C(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	CC(C)C(C)C(N)C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	0.866	0.419561	OB(O)c1ccc2c(c1)CCO2	REACT
8	3	CC(C)C(C)C(N)C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	STOP	102	CC(C)C(C)C(N)C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	0.866	0		STOP
9	0	CC(F)(F)CCC(=O)O	START		CC(F)(F)CCC(=O)O	0.641	0		START
9	1	CC(F)(F)CCC(=O)O	Ketone_formation_R2	85	CC(F)(F)CCC(=O)Cc1ccc(Br)cc1	0.801	0.253038	Brc1ccc(CI)cc1	REACT
9	2	CC(F)(F)CCC(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	CC(F)(F)CCC(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	0.583	0.211722	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
9	3	CC(F)(F)CCC(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	Bischler-Indole	7	CC(F)(F)CCC(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.242	0.285272	O=C(CBr)c1ccc2c(c1)CCC2	REACT
9	4	CC(F)(F)CCC(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	STOP	102	CC(F)(F)CCC(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.242	0		STOP
10	0	CC(C)OC(C)(C)C(=O)O	START		CC(C)OC(C)(C)C(=O)O	0.652	0		START
10	1	CC(C)OC(C)(C)C(=O)O	Ketone_formation_R2	85	CC(C)OC(C)(C)C(=O)Cc1ccc(Br)cc1	0.827	0.272298	Brc1ccc(CI)cc1	REACT
10	2	CC(C)OC(C)(C)C(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	CC(C)OC(C)(C)C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	0.772	0.34433	OB(O)c1ccc2c(c1)CCO2	REACT
10	3	CC(C)OC(C)(C)C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	STOP	102	CC(C)OC(C)(C)C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	0.772	0		STOP
11	0	O=C(O)C(F)(F)CBr	START		O=C(O)C(F)(F)CBr	0.66	0		START
11	1	O=C(O)C(F)(F)CBr	Ketone_formation_R2	85	O=C(Cc1ccc(Br)cc1)C(F)(F)CBr	0.765	0.266045	Brc1ccc(CI)cc1	REACT
11	2	O=C(Cc1ccc(Br)cc1)C(F)(F)CBr	Suzuki_coupling	68	O=C(Cc1ccc(-c2ccc3c(c2)CCO3)cc1)C(F)(F)CBr	0.717	0.473058	OB(O)c1ccc2c(c1)CCO2	REACT
11	3	O=C(Cc1ccc(-c2ccc3c(c2)CCO3)cc1)C(F)(F)CBr	STOP	102	O=C(Cc1ccc(-c2ccc3c(c2)CCO3)cc1)C(F)(F)CBr	0.717	0		STOP
12	0	CC1CC1CN	START		CC1CC1CN	0.495	0		START
12	1	CC1CC1CN	Reductive_amination-Ketone_R2	65	CC1CC1CNCc1cc(Br)co1	0.88	0.346053	O=Cc1cc(Br)co1	REACT
12	2	CC1CC1CNCc1cc(Br)co1	Suzuki_coupling	68	CC1CC1CNCc1cc(-c2ccc3c(c2)CCO3)co1	0.91	0.463927	OB(O)c1ccc2c(c1)CCO2	REACT
12	3	CC1CC1CNCc1cc(-c2ccc3c(c2)CCO3)co1	STOP	102	CC1CC1CNCc1cc(-c2ccc3c(c2)CCO3)co1	0.91	0		STOP
13	0	N#CC(N)CC(F)(F)F	START		N#CC(N)CC(F)(F)F	0.582	0		START
13	1	N#CC(N)CC(F)(F)F	Reductive_amination-Ketone_R2	65	N#CC(CC(F)(F)F)NCc1cc(Br)co1	0.929	0.328565	O=Cc1cc(Br)co1	REACT
13	2	N#CC(CC(F)(F)F)NCc1cc(Br)co1	Suzuki_coupling	68	N#CC(CC(F)(F)F)NCc1cc(-c2ccc3c(c2)CCO3)co1	0.902	0.417924	OB(O)c1ccc2c(c1)CCO2	REACT
13	3	N#CC(CC(F)(F)F)NCc1cc(-c2ccc3c(c2)CCO3)co1	STOP	102	N#CC(CC(F)(F)F)NCc1cc(-c2ccc3c(c2)CCO3)co1	0.902	0		STOP
14	0	N[C@@H](CCOC(F)(F)F)C(=O)O	START		N[C@@H](CCOC(F)(F)F)C(=O)O	0.664	0		START
14	1	N[C@@H](CCOC(F)(F)F)C(=O)O	Ketone_formation_R2	85	N[C@@H](CCOC(F)(F)F)C(=O)Cc1ccc(Br)cc1	0.866	0.235542	Brc1ccc(CI)cc1	REACT
14	2	N[C@@H](CCOC(F)(F)F)C(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	Nc1ccc2cc(-c3ccc(CC(=O)[C@@H](N)CCOC(F)(F)F)cc3)ccc2c1	0.572	0.181631	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
14	3	Nc1ccc2cc(-c3ccc(CC(=O)[C@@H](N)CCOC(F)(F)F)cc3)ccc2c1	Bischler-Indole	7	N[C@@H](CCOC(F)(F)F)C(=O)Cc1ccc(-c2ccc3cc4[nH]c(-c5cccc(Br)c5)cc4cc3c2)cc1	0.197	0.0631599	O=C(CBr)c1cccc(Br)c1	REACT
14	4	N[C@@H](CCOC(F)(F)F)C(=O)Cc1ccc(-c2ccc3cc4[nH]c(-c5cccc(Br)c5)cc4cc3c2)cc1	Suzuki_coupling	68	N[C@@H](CCOC(F)(F)F)C(=O)Cc1ccc(-c2ccc3cc4[nH]c(-c5cccc(-c6ccc7c(c6)CCO7)c5)cc4cc3c2)cc1	0.17	0.260106	CC1(C)OB(c2ccc3c(c2)CCO3)OC1(C)C	REACT
14	5	N[C@@H](CCOC(F)(F)F)C(=O)Cc1ccc(-c2ccc3cc4[nH]c(-c5cccc(-c6ccc7c(c6)CCO7)c5)cc4cc3c2)cc1	STOP	102	N[C@@H](CCOC(F)(F)F)C(=O)Cc1ccc(-c2ccc3cc4[nH]c(-c5cccc(-c6ccc7c(c6)CCO7)c5)cc4cc3c2)cc1	0.17	0		STOP
15	0	CO[C@@H]1CNC[C@H]1O	START		CO[C@@H]1CNC[C@H]1O	0.461	0		START
15	1	CO[C@@H]1CNC[C@H]1O	FGI_bromination	95	CO[C@@H]1CNC[C@H]1Br	0.588	-0.0275622		REACT
15	2	CO[C@@H]1CNC[C@H]1Br	Alkyne_alkylation_R2	91	CO[C@@H]1CNC[C@H]1C#Cc1ccc(Br)cc1C	0.803	0.327552	C#Cc1ccc(Br)cc1C	REACT
15	3	CO[C@@H]1CNC[C@H]1C#Cc1ccc(Br)cc1C	Suzuki_coupling	68	CO[C@@H]1CNC[C@H]1C#Cc1ccc(-c2ccc3c(c2)CCO3)cc1C	0.856	0.419115	OB(O)c1ccc2c(c1)CCO2	REACT
15	4	CO[C@@H]1CNC[C@H]1C#Cc1ccc(-c2ccc3c(c2)CCO3)cc1C	STOP	102	CO[C@@H]1CNC[C@H]1C#Cc1ccc(-c2ccc3c(c2)CCO3)cc1C	0.856	0		STOP
16	0	C[C@@H](O)[C@@H](CO)NC(=O)OC(C)(C)C	START		C[C@@H](O)[C@@H](CO)NC(=O)OC(C)(C)C	0.617	0		START
16	1	C[C@@H](O)[C@@H](CO)NC(=O)OC(C)(C)C	Mitsunobu_imide_R2	73	C[C@H]([C@@H](CO)NC(=O)OC(C)(C)C)N1C(=O)CC(CC(=O)O)C1=O	0.582	0.190821	O=C(O)CC1CC(=O)NC1=O	REACT
16	2	C[C@H]([C@@H](CO)NC(=O)OC(C)(C)C)N1C(=O)CC(CC(=O)O)C1=O	Ketone_formation_R2	85	C[C@H]([C@@H](CO)NC(=O)OC(C)(C)C)N1C(=O)CC(CC(=O)Cc2ccc(Br)cc2)C1=O	0.534	0.0394299	Brc1ccc(CI)cc1	REACT
16	3	C[C@H]([C@@H](CO)NC(=O)OC(C)(C)C)N1C(=O)CC(CC(=O)Cc2ccc(Br)cc2)C1=O	Suzuki_coupling	68	C[C@H]([C@@H](CO)NC(=O)OC(C)(C)C)N1C(=O)CC(CC(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)C1=O	0.263	0.145598	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
16	4	C[C@H]([C@@H](CO)NC(=O)OC(C)(C)C)N1C(=O)CC(CC(=O)Cc2ccc(-c3ccc4cc(N)ccc4c3)cc2)C1=O	Bischler-Indole	7	C[C@H]([C@@H](CO)NC(=O)OC(C)(C)C)N1C(=O)CC(CC(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)cc2)C1=O	0.131	0.18658	O=C(CBr)c1ccc2c(c1)CCC2	REACT
16	5	C[C@H]([C@@H](CO)NC(=O)OC(C)(C)C)N1C(=O)CC(CC(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)cc2)C1=O	STOP	102	C[C@H]([C@@H](CO)NC(=O)OC(C)(C)C)N1C(=O)CC(CC(=O)Cc2ccc(-c3ccc4c(ccc5[nH]c(-c6ccc7c(c6)CCC7)cc54)c3)cc2)C1=O	0.131	0		STOP
17	0	CC(C)(C)C(=O)CCC(=O)O	START		CC(C)(C)C(=O)CCC(=O)O	0.676	0		START
17	1	CC(C)(C)C(=O)CCC(=O)O	Ketone_formation_R2	85	CC(C)(C)C(=O)CCC(=O)Cc1ccc(Br)cc1	0.825	0.217941	Brc1ccc(CI)cc1	REACT
17	2	CC(C)(C)C(=O)CCC(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	CC(C)(C)C(=O)CCC(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	0.572	0.178985	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
17	3	CC(C)(C)C(=O)CCC(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	Bischler-Indole	7	CC(C)(C)C(=O)CCC(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.237	0.250743	O=C(CBr)c1ccc2c(c1)CCC2	REACT
17	4	CC(C)(C)C(=O)CCC(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	STOP	102	CC(C)(C)C(=O)CCC(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.237	0		STOP
18	0	CCC(C(=O)O)C(C)(F)F	START		CCC(C(=O)O)C(C)(F)F	0.668	0		START
18	1	CCC(C(=O)O)C(C)(F)F	Ketone_formation_R2	85	CCC(C(=O)Cc1ccc(Br)cc1)C(C)(F)F	0.795	0.270074	Brc1ccc(CI)cc1	REACT
18	2	CCC(C(=O)Cc1ccc(Br)cc1)C(C)(F)F	Suzuki_coupling	68	CCC(C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1)C(C)(F)F	0.73	0.425435	OB(O)c1ccc2c(c1)CCO2	REACT
18	3	CCC(C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1)C(C)(F)F	STOP	102	CCC(C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1)C(C)(F)F	0.73	0		STOP
19	0	C[C@H](CC(C)(F)F)C(=O)O	START		C[C@H](CC(C)(F)F)C(=O)O	0.668	0		START
19	1	C[C@H](CC(C)(F)F)C(=O)O	Ketone_formation_R2	85	C[C@H](CC(C)(F)F)C(=O)Cc1ccc(Br)cc1	0.795	0.26496	Brc1ccc(CI)cc1	REACT
19	2	C[C@H](CC(C)(F)F)C(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	C[C@H](CC(C)(F)F)C(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	0.553	0.191025	CC1(C)OB(c2ccc3cc(N)ccc3c2)OC1(C)C	REACT
19	3	C[C@H](CC(C)(F)F)C(=O)Cc1ccc(-c2ccc3cc(N)ccc3c2)cc1	Bischler-Indole	7	C[C@H](CC(C)(F)F)C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.234	0.272631	O=C(CBr)c1ccc2c(c1)CCC2	REACT
19	4	C[C@H](CC(C)(F)F)C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	STOP	102	C[C@H](CC(C)(F)F)C(=O)Cc1ccc(-c2ccc3c(ccc4[nH]c(-c5ccc6c(c5)CCC6)cc43)c2)cc1	0.234	0		STOP
20	0	C[C@@H]1C[C@H]1C(=O)O	START		C[C@@H]1C[C@H]1C(=O)O	0.527	0		START
20	1	C[C@@H]1C[C@H]1C(=O)O	Ketone_formation_R2	85	C[C@@H]1C[C@H]1C(=O)Cc1ccc(Br)cc1	0.808	0.188158	Brc1ccc(CI)cc1	REACT
20	2	C[C@@H]1C[C@H]1C(=O)Cc1ccc(Br)cc1	Suzuki_coupling	68	C[C@@H]1C[C@H]1C(=O)Cc1ccc(-c2ccc3c(c2)CCO3)cc1	0.849	0.549235	OB(O)c1ccc2c(c1)CCO2	REACT
